TC;fγf;fγi;fα'i;fα'fr;Cγ;Cα'
218.5;0.17880253657232933;0.17880253657232933;0.8211974634276706;0;1.4554973060834009;0.0008131890455107357
219;0.17972542662980057;0.17972542662980057;0.8202745733701995;0;1.447673402218789;0.0008048588440843317
219.5;0.1806534001507864;0.1806534001507864;0.8193465998492135;0;1.4398903897514492;0.0007966315905434596
220;0.18158648526080023;0.18158648526080023;0.8184135147391998;0;1.432148072497562;0.0007885058115536255
220.5;0.18252471023907224;0.18252471023907224;0.8174752897609278;0;1.4244462549094228;0.0007804800572265627
221;0.18346810351942114;0.18346810351942114;0.8165318964805789;0;1.416784742079782;0.0007725529007180629
221.5;0.18441669369112992;0.18441669369112992;0.8155833063088701;0;1.4091633397459973;0.0007647229378339462
222;0.18537050949982603;0.18537050949982603;0.814629490500174;0;1.4015818542940124;0.0007569887866439194
222.5;0.18632957984836654;0.18632957984836654;0.8136704201516335;0;1.3940400927621688;0.0007493490871005319
223;0.187293933797727;0.187293933797727;0.812706066202273;0;1.3865378628448495;0.0007418025006662497
223.5;0.18826360056789523;0.18826360056789523;0.8117363994321047;0;1.3790749728959615;0.0007343477099466289
224;0.18923860953876978;0.18923860953876978;0.8107613904612302;0;1.3716512319322542;0.0007269834183307042
224.5;0.1902189902510627;0.1902189902510627;0.8097810097489373;0;1.3642664496364958;0.0007197083496361473
225;0.19120477240720696;0.19120477240720696;0.808795227592793;0;1.3569204363604872;0.0007125212477627877
225.5;0.19219598587226852;0.19219598587226852;0.8078040141277315;0;1.3496130031279316;0.000705420876350901
226;0.19319266067486343;0.19319266067486343;0.8068073393251366;0;1.3423439616371657;0.000698406018446213
226.5;0.19419482700807886;0.19419482700807886;0.8058051729919211;0;1.3351131242637444;0.0006914754761705397
227;0.19520251523039964;0.19520251523039964;0.8047974847696003;0;1.3279203040628933;0.0006846280703984998
227.5;0.1962157558666391;0.1962157558666391;0.8037842441333609;0;1.3207653147718244;0.0006778626404397663
228;0.19723457960887508;0.19723457960887508;0.802765420391125;0;1.3136479708119253;0.0006711780437272531
228.5;0.1982590173173902;0.1982590173173902;0.8017409826826098;0;1.3065680872908183;0.0006645731555108383
229;0.19928910002161768;0.19928910002161768;0.8007108999783823;0;1.2995254800042986;0.0006580468685560455
229.5;0.20032485892109145;0.20032485892109145;0.7996751410789086;0;1.2925199654381498;0.000651598092848584
230;0.2013663253864019;0.2013663253864019;0.7986336746135981;0;1.2855513607698403;0.0006452257553041194
230.5;0.20241353096015563;0.20241353096015563;0.7975864690398444;0;1.2786194838701104;0.0006389287994830174
231;0.2034665073579411;0.2034665073579411;0.7965334926420589;0;1.2717241533044408;0.0006327061853099876
231.5;0.20452528646929902;0.20452528646929902;0.795474713530701;0;1.264865188334416;0.0006265568887991578
232;0.20558990035869726;0.20558990035869726;0.7944100996413027;0;1.25804240891898;0.0006204799017838096
232.5;0.20666038126651187;0.20666038126651187;0.7933396187334881;0;1.251255635715588;0.0006144742316506536
233;0.2077367616100123;0.2077367616100123;0.7922632383899877;0;1.2445046900812586;0.0006085389010793153
233.5;0.20881907398435257;0.20881907398435257;0.7911809260156475;0;1.2377893940735214;0.0006026729477858382
234;0.20990735116356662;0.20990735116356662;0.7900926488364334;0;1.2311095704512787;0.0005968754242716729
234.5;0.21100162610157025;0.21100162610157025;0.7889983738984298;0;1.2244650426755619;0.0005911453975757349
235;0.21210193193316684;0.21210193193316684;0.7878980680668332;0;1.2178556349102059;0.0005854819490322193
235.5;0.2094240041361322;0.2132083019750599;0.7867916980249401;0.0036213468178386958;1.2112811720224268;0.0005798841740317088
236;0.20420735449439514;0.21432076972686948;0.7856792302731306;0.009680797125975759;1.20474147958332;0.0005743511817874201
236.5;0.1991530078901798;0.21543936887215492;0.784560631127845;0.015594273568707476;1.1982363838682666;0.0005688820951043037
237;0.19425516696692482;0.21656413327944277;0.7834358667205572;0.021367203980530446;1.1917657118572627;0.000563476050153697
237.5;0.18950826499108486;0.21769509700326004;0.7823049029967399;0.027004803342760293;1.1853292912351658;0.000558132196250627
238;0.184906955831808;0.21883229428517265;0.7811677057148274;0.03251208297974249;1.1789269503918622;0.0005528496956363774
238.5;0.180446104409936;0.2199757595548302;0.7800242404451698;0.03789385932709394;1.1725585184223604;0.0005476277232633507
239;0.17612077759285652;0.22112552743101554;0.7788744725689845;0.043154762293249146;1.1662238251268082;0.0005424654665852358
239.5;0.171926235512982;0.22228163272270002;0.7777183672773;0.04829924323446353;1.1599227010104378;0.0005373621253497855
240;0.1678579232888096;0.2234441104301045;0.7765558895698955;0.053331582562363214;1.1536549772834426;0.0005323169113955053
240.5;0.1639114631286137;0.22461299574576624;0.7753870042542338;0.05825589700214069;1.1474204858607804;0.000527329048452558
241;0.16008264679788353;0.22578832405561083;0.7742116759443891;0.06307614651853789;1.1412190593619145;0.0005223977719461336
241.5;0.15636742843259674;0.22697013094003043;0.7730298690599695;0.06779614092587716;1.135050531110487;0.0005175223288040654
242;0.15276191768136133;0.22815845217496736;0.7718415478250327;0.07241954619754895;1.128914735133931;0.0005127019772675657
242.5;0.14926237316033564;0.2293533237330039;0.7706466762669961;0.07694989048957461;1.1228115061630168;0.0005079359867050883
243;0.14586519620567787;0.23055478178445724;0.7694452182155428;0.0813905698920997;1.116740679631343;0.0005032236374298214
243.5;0.14256692490906156;0.23176286269848098;0.768237137301519;0.08574485392196744;1.1107020916747667;0.0004985642205199044
244;0.13936422842253537;0.2329776030441721;0.7670223969558279;0.0900158907688485;1.1046955791307747;0.0004939570376425956
244.5;0.1362539015197242;0.23419903959168403;0.765800960408316;0.0942067123067546;1.0987209795378041;0.0004894014008804215
245;0.13323285940101837;0.23542720931334565;0.7645727906866544;0.09832023888217609;1.092778131134504;0.00048489663256135504
245.5;0.13029813273104585;0.2366621493847861;0.7633378506152139;0.10235928388949665;1.08686687285895;0.00048044206509119413
246;0.12744686289730386;0.2379038971860659;0.7620961028139341;0.10632655814381257;1.0809870443478022;0.0004760370407894201
246.5;0.1246762974794033;0.23915249030281407;0.760847509697186;0.11022467406076154;1.0751384859354163;0.00047168091172806504
247;0.12198378591891065;0.2404079665273712;0.7595920334726288;0.11405614965248384;1.0693210386529077;0.0004673730395722321
247.5;0.11936677538027197;0.2416703638599387;0.7583296361400613;0.11782341234838811;1.0635345442271666;0.00046311279542502
248;0.11682280679379152;0.24293972050973464;0.7570602794902653;0.12152880264894997;1.0577788450798276;0.00045889955967368806
248.5;0.11434951107208516;0.24421607489615502;0.755783925103845;0.125174577620366;1.0520537843261948;0.00045473272183956854
249;0.1119446054918632;0.24549946564994196;0.754500534350058;0.12876291423749284;1.0463592057741278;0.0004506116804298827
249.5;0.10960589023329588;0.24678993161435794;0.7532100683856421;0.13229591258213957;1.0406949539228791;0.0004465358427926949
250;0.10733124506960975;0.24808751184636652;0.7519124881536334;0.13577559890342136;1.0350608739618943;0.00044250462497359634
250.5;0.10511862619992385;0.2493922456178189;0.7506077543821811;0.13920392854655728;1.0294568117695742;0.0004385174515759997
251;0.1029660632186782;0.2507041724166476;0.7492958275833523;0.1425827887561822;1.0238826139119965;0.0004345737556226433
251.5;0.10087165621533742;0.2520233319480662;0.7479766680519337;0.1459140013599431;1.0183381276415995;0.00043067297842048905
252;0.09883357299836677;0.2533497641357756;0.7466502358642244;0.14919932533786393;1.0128232008958313;0.00042681456942724583
252.5;0.09685004643776404;0.2546835091231766;0.7453164908768234;0.15244045928270347;1.0073376822957643;0.00042299798612052046
253;0.09491937192071745;0.25602460727458953;0.7439753927254105;0.15563904375627108;1.001881421144672;0.000419222693869414
253.5;0.09303990491522152;0.2573730991764802;0.7426269008235198;0.15879666354642527;0.9964542674265768;0.0004154881658079245
254;0.09121005863673474;0.25872902563869216;0.7412709743613078;0.1619148498292521;0.9910560718047641;0.00041179388271051745
254.5;0.08942830181319994;0.2600924276956861;0.7399075723043139;0.1649950822407056;0.9856866856202644;0.00040813933287047637
255;0.08769315654397578;0.26146334660778586;0.7385366533922142;0.1680387908617834;0.9803459608903057;0.0004045240119797456
255.5;0.08600319624844395;0.2628418238624313;0.7371581761375687;0.17104735812111563;0.9750337503067369;0.0004009474230107255
256;0.08435704370025547;0.2642279011754373;0.7357720988245626;0.17402212061866298;0.9697499072344247;0.00039740907610042863
256.5;0.08275336914337589;0.2656216204922605;0.7343783795077394;0.17696437087404301;0.9644942857096168;0.0003939084884371212
257;0.08119088848627519;0.26702302398927236;0.7329769760107276;0.17987535900283094;0.9592667404382865;0.00039044518414743423
257.5;0.07966836157077604;0.2684321540750392;0.7315678459249608;0.1827562943240315;0.9540671267944452;0.0003870186941872404
258;0.0781845905122444;0.2698490533916092;0.7301509466083909;0.18560834690176173;0.9488953008184324;0.00038362855623281963
258.5;0.07673841810796325;0.27127376481580684;0.7287262351841932;0.18843264902404125;0.9437511192151828;0.0003802743145744453
259;0.07532872631067553;0.27270633146053347;0.7272936685394665;0.19123029662145483;0.9386344393524662;0.00037695552001251184
259.5;0.07395443476442996;0.27414679667607555;0.7258532033239244;0.19400235062831722;0.9335451192591095;0.0003736717297542781
260;0.07261449939999165;0.27559520405142;0.72440479594858;0.19674983828885328;0.9284830176231912;0.0003704225073133263
260.5;0.0713079110872153;0.27705159741557683;0.7229484025844232;0.19947375441078172;0.9234479937902206;0.00036720742240944486
261;0.0700336943418908;0.27851602083890814;0.7214839791610919;0.20217506256858975;0.918439907761292;0.000364026050872277
261.5;0.068790906084696;0.2799885186344656;0.7200114813655344;0.20485469625867025;0.9134586201912216;0.0003608779745442842
262;0.06757863444999433;0.281469135359334;0.7185308646406661;0.2075135600084011;0.9085039923866637;0.00035776278118718966
262.5;0.06639599764232484;0.2829579158159828;0.7170420841840173;0.21015253044114351;0.9035758863042112;0.0003546800643887267
263;0.06524214283852563;0.28445490505362564;0.7155450949463744;0.21277245729905334;0.8986741645484717;0.00035162942347196735
263.5;0.06411624513353455;0.28596014836958533;0.7140398516304147;0.2153741644255021;0.8937986903701373;0.0003486104634055381
264;0.06301750652799122;0.28747369131066813;0.7125263086893319;0.21795845070883538;0.8889493276640271;0.00034562279471561007
264.5;0.06194515495585778;0.2889955796745452;0.7110044203254549;0.22052609098910692;0.8841259409671202;0.00034266603339899824
265;0.060898443350353874;0.29052585951114035;0.7094741404888596;0.22307783692935687;0.8793283954565712;0.00033973980083868175
265.5;0.059876648746578436;0.29206457712402717;0.7079354228759729;0.22561441785293307;0.8745565569477105;0.00033684372371945906
266;0.05887907141926634;0.29361177907183217;0.7063882209281678;0.22813654154828322;0.8698102918920323;0.00033397743394599324
266.5;0.057905034054196884;0.2951675121696468;0.7048324878303531;0.23064489504258448;0.8650894673751672;0.00033114056856189516
267;0.05695388095183782;0.29673182349044647;0.7032681765095535;0.2331401453455142;0.8603939511148406;0.00032833276967022385
267.5;0.05602497726187486;0.2983047603665172;0.7016952396334828;0.2356229401644062;0.8557236114588246;0.0003255536843547744
268;0.05511770824733121;0.29988637039089083;0.7001136296091092;0.23809390859198706;0.8510783173828685;0.0003228029646039605
268.5;0.05423147857704731;0.3014767014187876;0.6985232985812124;0.2405536617678247;0.8464579384886244;0.0003200802672347661
269;0.05336571164534006;0.30307580156906605;0.696924198430934;0.24300279351457904;0.8418623450015612;0.0003173852538183559
269.5;0.052519848917714565;0.304683719225682;0.6953162807743181;0.24544188095009398;0.8372914077688655;0.00031471759060703897
270;0.05169334930155288;0.3063005030391547;0.6936994969608453;0.24787148507632262;0.832744998257333;0.00031207694846248726
270.5;0.05088568854075046;0.3079262019280412;0.6920737980719588;0.2502921513460357;0.8282229885512514;0.0003094630027849518
271;0.050096358633316934;0.3095608650804188;0.6904391349195812;0.2527044102082205;0.823725251350275;0.00030687543344364124
271.5;0.04932486727099963;0.31120454195537545;0.6887954580446245;0.2551087776330403;0.8192516599672869;0.00030431392470843337
272;0.048570737300031454;0.31285728228450893;0.6871427177154911;0.25750575561718336;0.8148020883262539;0.0003017781651829309
272.5;0.047833506202144264;0.31451913607343307;0.6854808639265669;0.25989583267039457;0.8103764109600773;0.0002992678477380593
273;0.047112725595023;0.31619015360329356;0.6838098463967064;0.2622794842839524;0.8059745030084319;0.000296782669446749
273.5;0.046407960751415116;0.31787038543229057;0.6821296145677094;0.26465717338181644;0.8015962402155996;0.0002943223315207444
274;0.04571879013614212;0.31955988239721184;0.6804401176027881;0.2670293507551422;0.7972414989282934;0.00029188653924721794
274.5;0.045044804960294275;0.3212586956149711;0.6787413043850289;0.26939645548082713;0.7929101560934815;0.00028947500192697987
275;0.04438560875191715;0.3229668764841583;0.6770331235158418;0.2717589153247279;0.788602089256198;0.0002870874328136461
275.5;0.043740816942531874;0.3246844766865958;0.6753155233134043;0.27411714713015795;0.7843171765573513;0.00028472354905415237
276;0.04311005646885844;0.32641154818890394;0.6735884518110961;0.27647155719224714;0.7800552967315305;0.000282383071629195
276.5;0.04249296538913494;0.3281481432440758;0.6718518567559242;0.278822541618728;0.7758163291047981;0.0002800657252962986
277;0.04188919251345773;0.3298943143930594;0.6701056856069406;0.28117048667767797;0.7716001535924883;0.00027777123853210727
277.5;0.041298397047585075;0.3316501144663496;0.6683498855336504;0.2835157691327365;0.767406650696992;0.0002754993434768241
278;0.04072024824967643;0.33341559658558806;0.6665844034144119;0.2858587565662834;0.7632357015055445;0.00027324977587898686
278.5;0.040154425099456874;0.33519081416517243;0.6648091858348275;0.28819980769105297;0.7590871876880049;0.00027102227504141683
279;0.039600615979322136;0.33697582091387385;0.6630241790861262;0.29053927265063234;0.7549609914946365;0.00026881658376779014
279.5;0.039058518366915304;0.33877067083646417;0.6612293291635358;0.2928774933092786;0.750856995753878;0.0002666324483101732
280;0.03852783853873087;0.34057541823535076;0.6594245817646492;0.295214803531466;0.7467750838701188;0.00026446961831803607
280.5;0.03800829128431647;0.3423901177122218;0.6576098822877783;0.2975515294515629;0.7427151398214668;0.0002623278467863898
281;0.037499599630662184;0.34421482416969934;0.6557851758303006;0.2998879897340179;0.7386770481575158;0.00026020689000715914
281.5;0.03700149457638421;0.34604959281300235;0.6539504071869977;0.3022244958244197;0.7346606939971104;0.0002581065075195808
282;0.03651371483532649;0.3478944791516183;0.6521055208483817;0.3045613521917804;0.7306659630261112;0.00025602646206125196
282.5;0.03603600658921741;0.349749539000984;0.6502504609990161;0.3068988565623792;0.7266927414951544;0.00025396651952206204
283;0.03556812324903652;0.35161482848417613;0.6483851715158239;0.30923730014548656;0.7227409162174141;0.00025192644889595434
283.5;0.035109825224758084;0.3534904040336103;0.6465095959663897;0.31157696785127714;0.7188103745663622;0.0002499060222360987
284;0.03466087970315277;0.35537632239275;0.64462367760725;0.3139181385012298;0.714901004473527;0.0002479050146090388
284.5;0.0342210604333421;0.35727264061782493;0.6427273593821751;0.31626108503129585;0.7110126944262518;0.0002459232040503849
285;0.03379014751981211;0.35917941607955833;0.6408205839204417;0.3186060746881102;0.7071453334654532;0.0002439603715210329
285.5;0.033367927222605245;0.3610967064649042;0.6389032935350958;0.3209533692185049;0.7032988111833804;0.00024201630086373647
286;0.03295419176441961;0.3630245697787936;0.6369754302212064;0.3233032250525783;0.6994730177213723;0.0002400907787617233
286.5;0.03254873914435786;0.3649630643458918;0.6350369356541081;0.3256558934805592;0.6956678437676157;0.0002381835946955272
287;0.03215137295807614;0.366912248812363;0.6330877511876369;0.3280116208236957;0.6918831805549075;0.00023629454090315626
287.5;0.031761902224094314;0.36887218214764633;0.6311278178523536;0.3303706485993956;0.6881189198584113;0.00023442341233941943
288;0.03138014121603964;0.3708429236462414;0.6291570763537586;0.33273321368082515;0.6843749539934219;0.0002325700066356266
288.5;0.031005909300602104;0.3728245329295034;0.6271754670704965;0.3350995484511768;0.6806511758131238;0.00023073412406102368
289;0.030639030780992015;0.37481706994744757;0.6251829300525524;0.3374698809527972;0.6769474787063583;0.00022891556748450847
289.5;0.03027933474569596;0.3768205949805645;0.6231794050194355;0.3398444350313684;0.6732637565953864;0.0002271141423360263
290;0.029926654922336666;0.37883516864164535;0.6211648313583547;0.3422234304753214;0.669599903933656;0.00022532965657002653
290.5;0.029580829536449887;0.3808608518776158;0.6191391481223842;0.34460708315065663;0.6659558157035705;0.00022356192062861465
291;0.029241701174998583;0.3828977059713821;0.6171022940286179;0.34699560513133915;0.6623313874142601;0.0002218107474048688
291.5;0.028909116654451443;0.3849457925436854;0.6150542074563146;0.3493892048254291;0.6587265150993538;0.00022007595220843113
292;0.028582926893260273;0.38700517355496744;0.6129948264450326;0.3517880870971018;0.6551410953147543;0.00021835735272953714
292.5;0.028262986788576784;0.3890759113072461;0.6109240886927538;0.3541924533847069;0.6515750251364172;0.00021665476900533537
293;0.027949155097055412;0.3911580684460013;0.6088419315539987;0.35660250181500824;0.6480282021581292;0.00021496802338567104
293.5;0.02764129431959524;0.3932517079620714;0.6067482920379286;0.359018427313743;0.6445005244892928;0.00021329694049960292
294;0.027339270589879252;0.3953568931935592;0.6046431068064408;0.36144042171263024;0.6409918907527122;0.00021164134722315194
294.5;0.02704295356657506;0.3974736878277504;0.6025263121722496;0.3638686738529586;0.6375022000823812;0.00021000107264645759
295;0.026752216329066197;0.39960215590303994;0.6003978440969601;0.36630336968587235;0.6340313521212763;0.00020837594804254349
295.5;0.02646693527658847;0.40174236181087114;0.5982576381891289;0.3687446923694743;0.6305792470191528;0.00020676580683580355
296;0.02618699003064979;0.4038943702976848;0.5961056297023152;0.3711928223628604;0.6271457854303428;0.00020517048457087717
296.5;0.025912263340618052;0.40605824646687805;0.593941753533122;0.3736479375171901;0.623730868511559;0.00020358981888298026
297;0.02564264099236442;0.40823405578077593;0.591765944219224;0.3761102131639024;0.6203343979197001;0.00020202364946777612
297.5;0.02537801171985487;0.41042186406261166;0.5895781359373884;0.3785798222001734;0.6169562758096623;0.00020047181805183723
298;0.02511826711958598;0.4126217374985197;0.5873782625014803;0.3810569351717159;0.6135964048321515;0.00019893416836408684
298.5;0.02486330156776605;0.41483374263953837;0.5851662573604617;0.38354172035301104;0.6102546881315034;0.00019741054610734887
299;0.024613012140144858;0.41705794640362465;0.5829420535963754;0.38603434382506396;0.6069310293435051;0.00019590079892974803
299.5;0.024367298534400294;0.4192944160776785;0.5807055839223215;0.3885349695507685;0.6036253325932212;0.00019440477639844363
300;0.0241260629949933;0.42154321931958055;0.5784567806804195;0.39104375944796427;0.6003375024928259;0.00019292232997067854
300.5;0.023889210240404628;0.4238044241602384;0.5761955758397617;0.3935608734602662;0.5970674441394381;0.0001914533129687714
301;0.023656647392672467;0.42607809900564675;0.5739219009943533;0.3960864696257434;0.5938150631129606;0.00018999758055280601
301.5;0.023428283909150565;0.42836431263895686;0.5716356873610431;0.398620704143522;0.5905802654739253;0.00018855498969497987
302;0.02320403151641146;0.43066313422255836;0.5693368657774416;0.40116373143838185;0.5873629577613435;0.00018712539915427973
302.5;0.022983804146220626;0.4329746333001725;0.5670253666998275;0.4037157042234182;0.584163046990559;0.00018570866945122477
303;0.022767517873511136;0.4352988797989563;0.5647011202010437;0.4062767735608324;0.5809804406511074;0.00018430466284300088
303.5;0.022555090856291083;0.43763594403161954;0.5623640559683805;0.4088470889209173;0.577815046704581;0.00018291324329965342
304;0.02234644327741711;0.4399858966985518;0.5600141033014482;0.4114267982392969;0.574666773582497;0.00018153427647950234
304.5;0.022141497288171972;0.44234880888996253;0.5576511911100375;0.41401604797248165;0.5715355301841732;0.00018016762970595075
305;0.021940176953584318;0.444724752088032;0.555275247911968;0.4166149831517945;0.5684212258746068;0.00017881317194404786
305.5;0.021742408199432524;0.4471137981690749;0.5528862018309251;0.4192237474357246;0.5653237704823588;0.00017747077377780178
306;0.021548118760875805;0.44951601940571506;0.5504839805942849;0.4218424831607599;0.5622430742974461;0.00017614030738758148
306.5;0.021357238132658062;0.4519314884690726;0.5480685115309274;0.42447133139075094;0.5591790480692358;0.00017482164652774182
307;0.021169697520832035;0.45436027843096327;0.5456397215690367;0.42711043196485565;0.5561316030043469;0.000173514666505356
307.5;0.020985429795952904;0.4568024627661092;0.5431975372338909;0.4297599235441104;0.5531006507645577;0.00017221924415782703
308;0.02080436944769297;0.4592581153543628;0.5407418846456372;0.43241994365667613;0.5500861034647178;0.00017093525783263484
308.5;0.020626452540829728;0.46172731048294174;0.5382726895170582;0.4350906287418011;0.5470878736706668;0.00016966258736569038
309;0.02045161667256217;0.4642101228486779;0.5357898771513221;0.4377721141925454;0.5441058743971573;0.00016840111406157612
309.5;0.020279800931112067;0.46670662756027653;0.5332933724397235;0.44046453439730526;0.5411400191057862;0.00016715072067238155
310;0.020110945855567115;0.46921690014058975;0.5307830998594103;0.4431680227801803;0.53819022170293;0.0001659112913789335
310.5;0.019944993396925802;0.47174101652890177;0.5282589834710982;0.44588271184021916;0.5352563965376853;0.0001646827117698513
311;0.019781886880304682;0.4742790530832263;0.5257209469167736;0.44860873318958217;0.5323384583998182;0.00016346486882371915
311.5;0.019621570968270018;0.4768310865826178;0.5231689134173823;0.4513462175906556;0.5294363225177168;0.00016225765088843865
312;0.019463991625257245;0.47939719422949395;0.5206028057705061;0.4540952949921526;0.5265499045563513;0.00016106094766379754
312.5;0.019309096083043174;0.48197745365197237;0.5180225463480277;0.45685609456423426;0.5236791206152398;0.0001598746501824094
313;0.019156832807236655;0.48457194290621897;0.515428057093781;0.4596287447326805;0.5208238872264209;0.00015869865079177334
313.5;0.01900715146475503;0.48718074047881027;0.5128192595211898;0.46241337321214654;0.5179841213524311;0.0001575328431359667
314;0.01886000289225457;0.489803925289108;0.510196074710892;0.4652101070385285;0.5151597403842898;0.00015637712213833406
314.5;0.018715339065484476;0.492441576691647;0.507558423308353;0.46801907260047293;0.5123506621394903;0.00015523138398439835
315;0.01857311306953463;0.4950937744785365;0.5049062255214636;0.47084039567005337;0.5095568048599969;0.00015409552610381796
315.5;0.018433279069948745;0.4977605988818743;0.5022394011181257;0.47367420143264444;0.5067780872102478;0.00015296944715453161
316;0.018295792284675535;0.5004421305761745;0.4995578694238255;0.47652061451601646;0.5040144282751657;0.0001518530470055945
316.5;0.018160608956830963;0.5031384506808083;0.4968615493191917;0.4793797590186784;0.5012657475581747;0.00015074622672089574
317;0.018027686328246247;0.5058496407624591;0.4941503592375409;0.4822517585374905;0.4985319649792215;0.00014964888854288207
317.5;0.01789698261377654;0.5085757828375889;0.49142421716241114;0.4851367361945727;0.49581300087280666;0.00014856093587734047
318;0.01776845697634657;0.511316959374922;0.48868304062507795;0.4880348146635295;0.4931087759860188;0.0001474822732771476
318.5;0.017642069502710068;0.5140732532979387;0.48592674670206126;0.4909461161950138;0.49041921147657885;0.0001464128064267726
319;0.017517781179900358;0.5168447479873846;0.48315525201261544;0.49387076264165203;0.48774422891088703;0.00014535244212771436
319.5;0.017395553872351158;0.5196315272837936;0.4803684727162064;0.49680887548234676;0.48508375026208095;0.00014430108828250476
320;0.017275350299665815;0.5224336754900247;0.47756632450997527;0.49976057584598416;0.48243769790809554;0.0001432586538814952
320.5;0.017157134015015806;0.5252512773738127;0.4747487226261873;0.5027259845345557;0.4798059946297335;0.00014222504898674158
321;0.017040869384148317;0.5280844181703324;0.47191558182966764;0.5057052220457213;0.47718856360874085;0.00014120018471908437
321.5;0.016926521564984334;0.5309331835847776;0.4690668164152224;0.5086984085948255;0.474585328425889;0.00014018397324284625
322;0.01681405648778914;0.5337976597949552;0.4662023402050448;0.5117056641363882;0.47199621305906403;0.00013917632775282574
322.5;0.016703440835897393;0.5366779334538915;0.4633220665461085;0.5147271083850832;0.46942114188136214;0.0001381771624600681
323;0.016594642026976095;0.5395740916924538;0.46042590830754615;0.5177628608362225;0.4668600396591932;0.00013718639257885885
323.5;0.016487628194809027;0.5424862221219876;0.4575137778780124;0.5208130407857623;0.4643128315503944;0.00013620393430775746
324;0.016382368171584876;0.5454144128369663;0.45458558716303366;0.5238777673498451;0.461779443102327;0.00013522970483816855
324.5;0.01627883147067902;0.5483587524176574;0.4516412475823426;0.5269571594838905;0.45925980025002916;0.00013426362230848661
325;0.016176988269906795;0.5513193299328015;0.4486806700671985;0.5300513360012524;0.456753829314326;0.00013330560581415235
325.5;0.016076809395239353;0.5542962349423084;0.4457037650576916;0.5331604155914553;0.4542614569999704;0.0001323555753886306
326;0.015978266304966213;0.5572895574999648;0.4427104425000352;0.5362845168380191;0.451782610393789;0.00013141345199206678
326.5;0.015881331074290937;0.5602993881561615;0.43970061184383846;0.5394237582358922;0.44931721696282917;0.00013047915749791995
327;0.01578597638034765;0.5633258179606304;0.4366741820393696;0.542578258208497;0.44686520455251955;0.00012955261468240446
327.5;0.01569217548762513;0.566368938465201;0.433631061534799;0.5457481351244078;0.4444265013848327;0.00012863374721113215
328;0.01559990223378662;0.5694288417265688;0.4305711582734312;0.5489335073136656;0.4420010360564568;0.00012772247962876458
328.5;0.01550913101587368;0.5725056203090818;0.4274943796909182;0.5521344930837472;0.4395887375369732;0.0001268187373470412
329;0.01541983677688237;0.5755993672875404;0.42440063271245965;0.5553512107351943;0.437189535167042;0.00012592244663302106
329.5;0.015331994992700996;0.5787101762500125;0.42128982374998747;0.5585837785769161;0.4348033586565935;0.0001250335345988679
330;0.01524558165939867;0.5818381413006667;0.4181618586993333;0.5618323149411752;0.43243013808302744;0.00012415192918978693
330.5;0.015160573280854149;0.5849833570626175;0.4150166429373825;0.5650969381982657;0.4300698038894184;0.00012327755917457804
331;0.015076946856715423;0.5881459186807895;0.41185408131921053;0.5683777667708932;0.4277222868827287;0.00012241035413343508
331.5;0.014994679870679702;0.5913259218247946;0.4086740781752054;0.5716749191482677;0.42538751823202814;0.00012155024444883959
332;0.014913750279085104;0.5945234626918278;0.40547653730817224;0.5749885138999156;0.4230654294667203;0.00012069716129366346
332.5;0.014834136499804414;0.5977386380095764;0.4022613619904236;0.578318669689221;0.4207559524747763;0.00011985103662278834
333;0.014755817401432529;0.6009715450391464;0.3990284549608536;0.5816655052867047;0.41845901950097575;0.000119011803161075
333.5;0.014678772292758727;0.604222281578006;0.39577771842199405;0.58502913958305;0.41617456314515333;0.00011817939439517209
334;0.014602980912515811;0.6074909459629432;0.3925090540370568;0.5884096916018798;0.4139025163604537;0.00011735374456246593
334.5;0.014528423419397925;0.6107776370730417;0.38922236292695833;0.5918072805122971;0.41164281245159245;0.00011653478864263518
335;0.01445508038233949;0.6140824543326713;0.3859175456673287;0.5952220256411915;0.40939538507312573;0.00011572246234617904
335.5;0.014382932771047552;0.6174054977144973;0.38259450228550274;0.598654046485325;0.4071601682277235;0.00011491670210789456
336;0.014311961946780425;0.6207468677425033;0.3792531322574967;0.6021034627231971;0.4049370962644531;0.00011411744507491473
336.5;0.014242149653365668;0.624106665495034;0.375893334504966;0.6055703942267016;0.4027261038770682;0.000113324629099153
337;0.014173478008450306;0.6274849926078518;0.37251500739214816;0.6090549610725783;0.4005271261023049;0.00011253819272733962
337.5;0.01410592949497695;0.6308819512772124;0.36911804872278764;0.6125572835536675;0.3983400983181843;0.00011175807519372806
338;0.014039486952879338;0.6342976442629562;0.3657023557370438;0.6160774821899732;0.3961649562423228;0.00011098421640984625
338.5;0.01397413357099103;0.6377321748916174;0.3622678251083826;0.6196156777395403;0.39400163593024917;0.00011021655695622341
339;0.013909852879161294;0.6411856470595496;0.3588143529404504;0.6231719912091526;0.39185007377372827;0.00010945503807414658
339.5;0.013846628740572353;0.6446581652360689;0.3553418347639311;0.6267465438648555;0.38971020649909166;0.0001086996016575487
340;0.01378444534425239;0.6481498344666148;0.3518501655333852;0.6303394572423124;0.38758197116557525;0.0001079501902440823
340.5;0.013723287197778627;0.6516607603759279;0.3483392396240721;0.6339508531569953;0.38546530516366384;0.00010720674700776951
341;0.013663139120165571;0.6551910491712455;0.3448089508287545;0.6375808537142181;0.383360146213443;0.00010646921574988683
