"index" "time.s" "dl.pct" "TC1"
3804 0 0 298.62548828
3805 0.899780270000065 0.000927070000000002 299.75653076
3806 1.80004882999992 0.00103302999999999 300.06390381
3807 2.69982909999999 -0.000264899999999985 300.04504395
3808 3.59924316000001 -0.000344349999999993 299.89126587
3809 4.4995117200001 -0.00021191000000001 300.03103638
3810 5.39953612999989 -0.00116547 299.94418335
3811 6.29919433000009 -0.000264899999999985 299.99313354
3812 7.20007323999994 -0.00140387 300.14968872
3813 8.09924316000001 -0.000821130000000003 299.9262085
3814 8.99926757999992 -0.00174821 299.84732056
3815 9.89929198999994 -0.00164227 299.98901367
3816 10.7991943300001 -0.00211905000000001 300.09280396
3817 11.69958496 -0.00217201 299.92724609
3818 12.59924316 -0.00203956999999999 300.09680176
3819 13.4992675799999 -0.00256935 299.90722656
3820 14.4001464799999 -0.00230447 299.91622925
3821 15.3000488299999 -0.00209255999999999 300.0668335
3822 16.1993408200001 -0.00211905000000001 300.04400635
3823 17.09924316 -0.00280774 299.7875061
3824 17.9998779299999 -0.00243690999999999 300.07980347
3825 18.8997802700001 -0.00262232000000001 299.89630127
3826 19.7993164 -0.00304614 299.97311401
3827 20.6999511700001 -0.00288718999999998 300.12374878
3828 21.5996093700001 -0.00354941 300.08984375
3829 22.49963379 -0.00455596 300.0239563
3830 23.4001464799999 -0.00437054000000001 300.14068604
3831 24.3000488299999 -0.00362887000000001 299.93417358
3832 25.1990966799999 -0.00370834 299.91918945
3833 26.0993652299999 -0.00402618999999999 300.00302124
3834 27.0001220700001 -0.00458244999999999 299.99404907
3835 27.8999023399999 -0.00370834 299.95217896
3836 28.8000488299999 -0.00521816999999999 299.83435059
3837 29.6990966799999 -0.00431755 300.09176636
3838 30.59924316 -0.00421162 299.86828613
3839 31.4992675799999 -0.00468838999999999 299.89526367
3840 32.3992919899999 -0.00497975000000001 299.89422607
3841 33.2994384799999 -0.00434404999999999 300.15661621
3842 34.19958496 -0.00511218999999999 300.11367798
3843 35.0991210899999 -0.00479436 300.11474609
3844 35.99963379 -0.00429108 300.02606201
3845 36.8997802700001 -0.00389375 300.06079102
3846 37.7991943300001 -0.00413214000000001 300.09680176
3847 38.7000732399999 -0.00405269 299.91622925
3848 39.5991210899999 -0.00450297999999999 299.7824707
3849 40.4997558600001 -0.00508571999999999 300.01202393
3850 41.3991699200001 -0.00492678999999999 299.95111084
3851 42.2996826199999 -0.00482083 300.05786133
3852 43.1999511700001 -0.00418510999999999 300.15557861
3853 44.0999755800001 -0.00445000000000001 299.94506836
3854 44.9991455100001 -0.00471489 300.1166687
3855 45.8997802700001 -0.00413214000000001 299.97311401
3856 46.7991943300001 -0.00415863 299.89422607
