3.5 0
7 0.000370715466795624
10.5 0.00333653318000543
14 0.0059317607393245
17.5 0.0114933934579451
21 0.0118641898617622
24.5 0.0148306551015565
28 0.0174264492910258
31.5 0.0233601737236794
35 0.0252145997416897
38.5 0.0285527311506517
42 0.0311492018808434
45.5 0.0289236477028583
49 0.0300364130349523
52.5 0.0404233567877205
56 0.0404233567877205
59.5 0.0441334760731843
63 0.048957021893848
66.5 0.0496991450753413
70 0.0526677423670848
73.5 0.0604611063514747
77 0.0638014724822449
80.5 0.0760512940650682
84 0.0767937990455983
87.5 0.0782788403998497
91 0.0771650554599769
94.5 0.0775363144904447
98 0.0849620445261503
101.5 0.0890466421771835
105 0.0860759943019256
108.5 0.0972167874827197
112 0.0990738153654873
115.5 0.104273841605906
119 0.109102896877485
122.5 0.110217357088874
126 0.118019238484309
129.5 0.118762335043572
133 0.127308698543833
136.5 0.122477974994872
140 0.120620122277776
143.5 0.129538412584199
147 0.138086523551736
150.5 0.130653304973651
154 0.141431813887509
157.5 0.146264274714819
161 0.152212526936195
164.5 0.138086523551736
168 0.1555587137386
171.5 0.145892531232411
175 0.152212526936195
178.5 0.16150801466732
182 0.157045976040977
185.5 0.158533280295386
189 0.162251724483058
192.5 0.16857368145422
196 0.158905112914195
199.5 0.166714203665531
203 0.172664763405084
206.5 0.16857368145422
210 0.192752860943382
213.5 0.185683954155057
217 0.202799779481701
220.5 0.196845818978948
224 0.195729526198783
227.5 0.207265690916003
231 0.212476398804742
234.5 0.224388521189667
238 0.214337490643321
241.5 0.206521346087818
245 0.199822715225266
248.5 0.216570887515464
252 0.233696738474338
255.5 0.226250033284265
259 0.228856260556078
262.5 0.228856260556078
266 0.220665694019869
269.5 0.245241208763021
273 0.244868767072348
276.5 0.257905790389568
280 0.245986100029858
283.5 0.262003805769442
287 0.260513581544021
290.5 0.275045062740749
294 0.261258688397356
297.5 0.26423922100068
301 0.27429976125431
304.5 0.28361678622038
308 0.284734939724416
311.5 0.293681020402715
315 0.303374318675816
318.5 0.300391575821304
322 0.299645916434099
325.5 0.29256267741487
329 0.303001466604457
332.5 0.30412003071697
336 0.282125951720394
339.5 0.310831913029399
343 0.30859452413223
346.5 0.308967415698636
350 0.336941789799937
353.5 0.325004244446541
357 0.353733528803685
360.5 0.328734437542027
364 0.342911574372206
367.5 0.33321101703743
371 0.339180379949699
374.5 0.336941789799937
378 0.345150417539144
381.5 0.350001569942363
385 0.349628388556112
388.5 0.370530606790359
392 0.36866400106008
395.5 0.36381113475662
399 0.388453377559092
402.5 0.36493098741906
406 0.384718965653794
409.5 0.367170763953563
413 0.376877559558508
416.5 0.395549487275611
420 0.372397278465087
423.5 0.389200291608544
427 0.394428985553052
430.5 0.386959581129254
434 0.393681997602446
437.5 0.390694151377575
441 0.40115235225367
444.5 0.398537608014953
448 0.400778809442495
451.5 0.428428110028297
455 0.412733488999967
458.5 0.413480746253658
462 0.423196051941585
465.5 0.414975292452753
469 0.416469880908996
472.5 0.421327585251502
476 0.420953899838209
479.5 0.419085512393961
483 0.410118171799115
486.5 0.42244865734071
490 0.450483188267459
493.5 0.440015224457805
497 0.443379701111419
500.5 0.422074964002712
504 0.436650961881216
507.5 0.438893779813587
511 0.448987637982525
514.5 0.448987637982525
518 0.437024758263103
521.5 0.454970092924827
525 0.456465812417425
528.5 0.446744391862339
532 0.455344018831846
535.5 0.471051294858276
539 0.440389044625016
542.5 0.459831335960994
546 0.474791810166099
549.5 0.466563025656605
553 0.483395999389278
556.5 0.474043685941374
560 0.483395999389278
563.5 0.462823092262465
567 0.476662167024729
570.5 0.480777184935393
574 0.481151293347884
577.5 0.48489252300605
581 0.492001588422879
584.5 0.510714221505134
588 0.502479847517333
591.5 0.48040307916888
595 0.492001588422879
598.5 0.500982826292275
602 0.497988910917992
605.5 0.500608577604707
609 0.51183718998513
612.5 0.500608577604707
616 0.523817003612054
619.5 0.529433475017734
623 0.508094054403182
626.5 0.516703662160049
630 0.522319378575276
633.5 0.532054699017622
637 0.508842660334863
640.5 0.533552599597329
644 0.526437949419631
647.5 0.512585848879699
651 0.531680230497174
654.5 0.529807927640246
658 0.542166350769168
661.5 0.546661038400559
665 0.532054699017622
668.5 0.526437949419631
672 0.542166350769168
675.5 0.547035612932988
679 0.549283115796805
682.5 0.563519517115358
686 0.56052206179558
689.5 0.568016018350817
693 0.554527660301086
696.5 0.567641295326826
700 0.559023397781493
703.5 0.538795585521235
707 0.551156107753164
710.5 0.566891857236048
714 0.550406903017297
717.5 0.565393012882394
721 0.559398059807301
724.5 0.549283115796805
728 0.574011947483676
731.5 0.574386715602719
735 0.583007114598183
738.5 0.575511035877392
742 0.571013898032406
745.5 0.568016018350817
749 0.569140203337426
752.5 0.575885814608216
756 0.581507813947791
759.5 0.567266574955259
763 0.59050425473603
766.5 0.587505271296574
770 0.584131617948081
773.5 0.5938783141448
777 0.583007114598183
780.5 0.595377965116163
784 0.585630992898824
787.5 0.59687765855894
791 0.604751746000568
794.5 0.59275360378705
798 0.607751706343768
801.5 0.610376811051169
805 0.599127278360843
808.5 0.601002034534258
812 0.610751836631456
815.5 0.590129372517039
819 0.593503408037886
822.5 0.625004776741235
826 0.622378946939236
829.5 0.630256826884751
833 0.623879405172359
836.5 0.599127278360843
840 0.613752136877939
843.5 0.601751955587567
847 0.607751706343768
850.5 0.625379905910834
854 0.635509397811361
857.5 0.615627410845498
861 0.631382333953548
864.5 0.619378157981742
868 0.632883047245366
871.5 0.622378946939236
875 0.638511100762746
878.5 0.637010228026579
882 0.632507864936603
885.5 0.637760659079446
889 0.643764490217605
892.5 0.622003839022199
896 0.643764490217605
899.5 0
