0 0
3.5 0.0492372446745988
7 0.0951329560387544
10.5 0.133535299678596
14 0.186666718100283
17.5 0.216081439027785
21 0.234945606933665
24.5 0.28024697474719
28 0.293467156108401
31.5 0.318783541422317
35 0.346380804017973
38.5 0.361508671628262
42 0.355457007886501
45.5 0.39404817278699
49 0.394426656238224
52.5 0.410325394347461
56 0.433803650492921
59.5 0.443652455901702
63 0.462976564185527
66.5 0.462976564185527
70 0.470935590399844
73.5 0.481170373671414
77 0.48154947752433
80.5 0.510748586548228
84 0.515300540058553
87.5 0.507714167108954
91 0.538066147582847
94.5 0.529338180746041
98 0.53085598524916
101.5 0.543379523608312
105 0.542999979165528
108.5 0.547175116835316
112 0.566536851517543
115.5 0.560082157793762
119 0.55818386733302
122.5 0.567675996324713
126 0.576030469435349
129.5 0.572232819207459
133 0.569574625147345
136.5 0.58058800714247
140 0.576030469435349
143.5 0.587045186466179
147 0.588944505824547
150.5 0.603001574040107
154 0.594262960307788
157.5 0.593123246791054
161 0.595402698207227
164.5 0.596162537019824
168 0.604141498899152
171.5 0.604521479271962
175 0.592363451325453
178.5 0.615162030060061
182 0.601861673569728
185.5 0.608701442236809
189 0.615922150717509
192.5 0.614401920245644
196 0.620483102379297
199.5 0.615162030060061
203 0.617442424562543
206.5 0.622763724609999
210 0.613641821274069
213.5 0.632267367951677
217 0.631887189676351
220.5 0.618202577750548
224 0.652040376153642
227.5 0.62200350635473
231 0.635308891790821
234.5 0.633788108173884
238 0.637590148585278
241.5 0.639111040697057
245 0.629606176975824
248.5 0.637970367544477
252 0.632267367951677
255.5 0.635689094475685
259 0.653561680650483
262.5 0.641392460242364
266 0.64063197620993
269.5 0.650519115073573
273 0.648617599775532
276.5 0.648997897408445
280 0.652040376153642
283.5 0.653181350455859
287 0.663070817531414
290.5 0.648237304855882
294 0.651660056813379
297.5 0.649758500814266
301 0.647476723156375
304.5 0.637970367544477
308 0.652040376153642
311.5 0.651660056813379
315 0.653561680650483
318.5 0.675625475950415
322 0.667635805799255
325.5 0.662690419486593
329 0.666494522085445
