"index" "time.s" "dl.pct" "TC1"
4480 0 0 299.86672974
4481 0.900390620000053 0.00384810000000001 300.02954102
4482 1.80004882999992 0.00474419 299.96960449
4483 2.70007323999994 0.00600923 300.01254272
4484 3.60095215000001 0.00703719 300.05328369
4485 4.50036621000004 0.00753792 299.96960449
4486 5.40039062000005 0.00904025999999999 300.04525757
4487 6.30004882999992 0.01001539 300.15524292
4488 7.20043944999998 0.00983091 299.86856079
4489 8.10083007999992 0.01104334 300.08999634
4490 9.00073241999985 0.01196578 300.00942993
4491 9.90014647999988 0.01315187 300.10604858
4492 10.8000488299999 0.01417974 300.00942993
4493 11.7005615199998 0.01452235 300.1829834
4494 12.6004638699999 0.01520762 299.96740723
4495 13.5 0.01591924 299.8895874
4496 14.40075684 0.01742159 299.94857788
4497 15.3002929699999 0.01910833 299.89541626
4498 16.2000732399999 0.01955645 299.89450073
4499 17.1007080100001 0.01997808 299.96340942
4500 18.00061035 0.02111141 300.06130981
4501 18.9001464799999 0.02258742 300.03005981
4502 19.80078125 0.02419512 300.14004517
4503 20.7003173799999 0.02506488 300.1159668
4504 21.60095215 0.0251439 299.87969971
4505 22.5004882799999 0.02661991 300.06402588
4506 23.4008789099998 0.02743698 300.01712036
4507 24.30078125 0.02851754 299.94143677
4508 25.2003173799999 0.02975631 300.05511475
4509 26.1008300799999 0.0307315 299.9772644
4510 27.0008544899999 0.03191752 299.66775513
4511 27.9003906200001 0.03281361 300.06900024
4512 28.8002929699999 0.03418417 299.97415161
4513 29.7009277299999 0.03547562 300.11593628
4514 30.60058594 0.03697789 300.00814819
4515 31.5002441399999 0.03758415 299.97909546
4516 32.4006347699999 0.03855934 299.84442139
4517 33.3000488299999 0.0404042 300.09094238
4518 34.2009277299999 0.04106315 299.96029663
4519 35.1003418 0.04214371 300.00320435
4520 36.0007324199998 0.04359338 300.01803589
4521 36.90026855 0.04454215 299.98217773
4522 37.8009033199999 0.04570182 299.79162598
4523 38.7010498 0.04730961 300.07208252
4524 39.6003418 0.04839017 300.08691406
4525 40.5002441399999 0.0496026 299.91827393
4526 41.4001464799999 0.05081496 300.00100708
4527 42.30078125 0.05205372 299.82836914
4528 43.20043945 0.05352965 299.97909546
4529 44.10095215 0.05471574 300.09094238
4530 45.00061035 0.05653426 299.95227051
4531 45.9005126899999 0.05750947 299.92721558
4532 46.8000488299999 0.05866914 299.84939575
4533 47.70043945 0.05961799 299.99206543
4534 48.6010742199999 0.06138383 299.96029663
4535 49.5002441399999 0.06225358 300.0501709
4536 50.40075684 0.06372959 299.93707275
4537 51.3001709 0.06502104 300.06280518
4538 52.20019531 0.06668152 300.06280518
4539 53.1008300799999 0.06752485 299.98001099
4540 54.00036621 0.06863183 300.03991699
4541 54.90026855 0.07005507 299.99700928
4542 55.80078125 0.0713202 299.99884033
4543 56.7009277299999 0.07276978 299.81848145
4544 57.6002197299999 0.07374497 299.90402222
4545 58.5001220699999 0.07461472 300.09362793
4546 59.4008789099998 0.07648601 299.91479492
4547 60.3006591799999 0.07804104 299.80517578
4548 61.2006835899999 0.07935884 299.95901489
4549 62.1004638699999 0.07978054 300.03283691
4550 63 0.08167825 300.0430603
4551 63.9001464799999 0.08310141 300.14956665
4552 64.8009033199999 0.08407662 300.05969238
4553 65.70080566 0.08542082 300.05200195
4554 66.6007080100001 0.08636961 300.12765503
4555 67.5007324199998 0.08792463 299.99084473
4556 68.4001464799999 0.08863625 300.07266235
4557 69.3000488299999 0.09050754 300.09585571
4558 70.2010498 0.09114014 300.04269409
4559 71.1010742199999 0.09311687 300.05258179
4560 72.0007324199998 0.09448736 300.03375244
4561 72.9005126899999 0.09585791 300.18041992
4562 73.8000488299999 0.09596336 300.01983643
4563 74.7006835899999 0.09746562 300.00689697
4564 75.60058594 0.09862529 300.08654785
4565 76.5004882800001 0.10036479 299.99664307
4566 77.4003906199998 0.10123454 300.1053772
4567 78.3002929699999 0.10263145 299.74029541
4568 79.20019531 0.10365934 300.00689697
4569 80.1000976600001 0.10516167 299.99884033
4570 81.0002441399999 0.10640038 300.10662842
4571 81.9001464800001 0.10708565 300.14645386
4572 82.8000488300002 0.10916783 300.03155518
4573 83.7006835899999 0.11009026 299.99081421
4574 84.6003417999998 0.11143448 299.90182495
4575 85.5002441399999 0.11196155 300.04049683
4576 86.4003906199998 0.11320033 299.93179321
4577 87.3000488300002 0.11501892 300.04269409
4578 88.2009277300001 0.11586234 300.06060791
4579 89.1010742199999 0.11667933 300.12545776
4580 90.0002441399999 0.11826078 299.97381592
4581 90.9003906199998 0.11905143 300.07669067
4582 91.8002929699999 0.1207119 299.97564697
4583 92.7006835899999 0.12100181 300.11743164
4584 93.60058594 0.12318936 300.07940674
4585 94.5004882800001 0.12353197 299.99356079
4586 95.4001464800001 0.12453358 300.01364136
4587 96.3010253899999 0.12556147 300.08343506
4588 97.2006835899999 0.12674748 299.96759033
4589 98.1003417999998 0.12814437 300.02261353
4590 99.0007324199998 0.12914591 300.0534668
4591 99.9008789100001 0.12998924 300.15631104
4592 100.80078125 0.13154428 300.04946899
4593 101.70068359 0.13288849 300.0534668
4594 102.60083008 0.13336288 299.83880615
4595 103.50048828 0.13415361 300.00250244
4596 104.40039062 0.135814 299.9135437
4597 105.30004883 0.13631481 299.9725647
4598 106.20117187 0.13752723 299.85488892
4599 107.10009766 0.13863415 299.98553467
4600 108.00073242 0.13947756 299.9095459
4601 108.90063477 0.14095356 300.08035278
4602 109.80053711 0.14203412 300.12329102
4603 110.70068359 0.14256128 299.8576355
4604 111.60058594 0.1439581 299.91665649
4605 112.50048828 0.14485427 300.0352478
4606 113.40063477 0.14561858 300.04855347
4607 114.30078125 0.14698905 300.09423828
4608 115.20043945 0.14799066 299.96142578
4609 116.1003418 0.14878139 300.03833008
4610 117 0.14980928 299.83972168
4611 117.90087891 0.15083716 300.04016113
4612 118.80078125 0.15141699 299.90551758
4613 119.70043945 0.15318282 299.9765625
4614 120.60107422 0.15394721 300.10412598
4615 121.50073242 0.15481689 299.98336792
4616 122.40063477 0.15560762 299.91448975
4617 123.30053711 0.15650371 299.96142578
4618 124.20092773 0.1571363 300.01022339
4619 125.10058594 0.15816418 299.87060547
4620 126.00048828 0.15945563 300.07510376
4621 126.90112305 0.15993002 299.93548584
4622 127.80078125 0.16161684 299.98828125
4623 128.70068359 0.16238115 299.93637085
4624 129.60009766 0.16272383 299.90551758
4625 130.50073242 0.16393617 300.00036621
4626 131.40087891 0.16419976 300.05004883
4627 132.30004883 0.16578119 300.11709595
4628 133.20092773 0.16670363 300.09606934
4629 134.10083008 0.16746794 300.04016113
4630 135.00073242 0.16846948 299.94537354
4631 135.90039062 0.16852217 299.92340088
4632 136.80029297 0.1700245 300.01916504
4633 137.70043945 0.17089425 300.05004883
4634 138.60009766 0.1718431 299.89837646
4635 139.50073242 0.17226474 299.99230957
4636 140.40039062 0.17305546 299.87649536
4637 141.30078125 0.17395156 299.92431641
4638 142.20117187 0.17548024 300.13186646
4639 143.10083008 0.17555936 300.0451355
4640 144.00073242 0.17671903 300.00219727
4641 144.90014648 0.17682447 299.8644104
4642 145.80078125 0.17814227 299.97131348
4643 146.70117187 0.17932828 300.02102661
4644 147.60058594 0.1796182 300.17080688
4645 148.50073242 0.18061974 300.07199097
4646 149.40039062 0.18125226 300.00900269
4647 150.30029297 0.18214842 300.03894043
4648 151.20068359 0.18288638 299.82644653
4649 152.10083008 0.18343987 299.94415283
4650 153.00073242 0.18396695 299.85638428
4651 153.90039062 0.18488946 299.84246826
4652 154.80029297 0.18647083 300.00802612
4653 155.70019531 0.18689253 299.94317627
4654 156.6003418 0.18731423 300.01608276
4655 157.50097656 0.18818398 300.03894043
4656 158.40087891 0.18939634 300.04602051
4657 159.30078125 0.18984445 300.03985596
4658 160.20068359 0.19074055 299.84527588
4659 161.1003418 0.19179477 300.06393433
4660 162.00097656 0.19221656 300.00897217
4661 162.90087891 0.1928754 300.02197266
4662 163.80078125 0.19377159 300.02285767
4663 164.70043945 0.19414054 299.98208618
4664 165.60009766 0.19490482 300.11987305
4665 166.50024414 0.195432 300.18066406
4666 167.40087891 0.19603818 300.09481812
4667 168.30053711 0.19688158 300.01486206
4668 169.20043945 0.19793581 299.93609619
4669 170.10058594 0.19796221 300.13870239
4670 171.00024414 0.19917457 299.9329834
4671 171.90039062 0.19988619 299.88235474
4672 172.80029297 0.20025515 300.13562012
4673 173.70117187 0.20067691 300.12258911
4674 174.60058594 0.20181017 300.12075806
4675 175.50024414 0.20252179 299.92803955
4676 176.40014648 0.20315437 299.83816528
4677 177.30102539 0.20399778 299.92492676
4678 178.20092773 0.20452486 299.97900391
4679 179.1003418 0.20476218 300.05465698
4680 180.00048828 0.20576363 300.04666138
4681 180.90039062 0.20660703 299.95492554
4682 181.80053711 0.20718687 300.059021
