"index" "time.s" "dl.pct" "TC1"
4381 0 0 249.4624176
4382 0.901000970000041 0.00334037 249.88851929
4383 1.80078125 0.00425375 249.99606323
4384 2.7004394500002 0.00386230000000001 250.05307007
4385 3.60009765000018 0.00401888 250.04890442
4386 4.50097656000003 0.00469739 249.95571899
4387 5.40051269000014 0.00430595 250.03219604
4388 6.30004882000003 0.00454081000000001 250.12535095
4389 7.20080566000001 0.00472350000000001 250.14718628
4390 8.10070800000017 0.00469739 250.00531006
4391 9.00085449000017 0.00454081000000001 250.02058411
4392 9.90063476 0.00488007 250.12812805
4393 10.8002929600002 0.00482787 250.06925964
4394 11.7000732400002 0.00508884 250.02801514
4395 12.6010742100002 0.00501055 250.03219604
4396 13.5010986300001 0.00534981 249.8717804
4397 14.4002685500002 0.00495836 249.92047119
4398 15.3001708900001 0.00584565 250.21618652
4399 16.20019531 0.00558468 249.97517395
4400 17.1003417900001 0.00555858 249.99188232
4401 18.0002441400002 0.0053759 249.9070282
4402 18.9001464800001 0.00652415 249.70539856
4403 19.80004882 0.00595003 250.06091309
4404 20.7006835900002 0.00602832 250.01132202
4405 21.6009521400001 0.00602832 250.0340271
4406 22.5007324200001 0.00660245 249.97190857
4407 23.40002441 0.00631539 250.0340271
4408 24.3009033200001 0.00701999 249.97792053
4409 25.20080566 0.00717657 249.85185242
4410 26.10083007 0.00722876 250.10214233
4411 27.0008544900002 0.00769851 249.91722107
4412 27.90063476 0.00782899 249.91395569
4413 28.8004150300001 0.00795948 249.89961243
4414 29.7003173800001 0.00762021 249.88197327
4415 30.60021972 0.00798557 249.96356201
4416 31.50097656 0.00842921 249.98954773
4417 32.4008789000002 0.00879456 249.86109924
4418 33.3006591800001 0.00822043 249.93940735
4419 34.2004394500002 0.00918601 250.02842712
4420 35.1000976500002 0.00900334 249.990448
4421 36.0002441400002 0.00952527 249.93159485
4422 36.9003906200001 0.00921211 249.83839417
4423 37.80004882 0.00939479 249.99880981
4424 38.7009277300001 0.00973404 250.00572205
4425 39.6003417900001 0.00947307 250.07946777
4426 40.50036621 0.01012549 249.82168579
4427 41.4002685500002 0.01046474 249.96772766
4428 42.3001708900001 0.01017769 250.00572205
4429 43.2009277300001 0.0100994 249.9334259
4430 44.1010742100002 0.01022988 250.12576294
4431 45.00097656 0.01043865 250.051651
4432 45.90063476 0.0108823 249.86946106
4433 46.8006591800001 0.01140423 249.95195007
4434 47.7006835900002 0.01169129 250.0821991
4435 48.6003417900001 0.01205664 250.09147644
4436 49.5001220700001 0.01223932 249.98300171
4437 50.40002441 0.01223932 249.91763306
4438 51.3010253900002 0.01273516 249.96031189
4439 52.2006835900002 0.0131527 249.99227905
4440 53.1007080000002 0.01252638 249.8235321
4441 54.0007324200001 0.01257858 249.86384583
4442 54.9007568300001 0.01349196 250.06967163
4443 55.8004150300001 0.01375292 250.09054565
4444 56.7004394500002 0.01278735 250.03770447
4445 57.60046386 0.01336147 249.96212769
4446 58.5002441400002 0.01406608 250.00662231
4447 59.4008789000002 0.0139617 250.10675049
4448 60.3004150300001 0.01466631 249.94638062
4449 61.2003173800001 0.01388341 250.04695129
4450 62.1010742100002 0.01437924 250.0881958
4451 63.0007324200001 0.01461411 249.94126892
4452 63.9005126900001 0.01492727 249.97232056
4453 64.8004150300001 0.01518824 250.00013733
4454 65.7011718700001 0.01599723 250.09513855
